curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade,lon,lat,curso_resumido,unidade_pad,code_muni,name_muni,code_state,abbrev_state
Ensino Médio com Habilitação Profissional de Técnico em Finanças - MTec,Tarde,69,40,1.72,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Finanças,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Finanças - MTec-N,Noite,20,40,0.5,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Finanças,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Gastronomia - MTec,Tarde,197,40,4.92,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Gastronomia,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Guia de Turismo - MTec,Manhã,90,40,2.25,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Guia de Turismo,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,336,40,8.4,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Marketing,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Tarde,80,40,2,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Nutrição e Dietética,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,298,40,7.45,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Nutrição e Dietética,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - Mtec-N,Noite,15,40,0.37,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Nutrição e Dietética,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Serviços Públicos - MTec,Tarde,105,40,2.62,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Serviços Públicos,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Gastronomia,Noite,74,40,1.85,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Gastronomia,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Marketing,Noite,53,40,1.32,2025,1,etec-professor-camargo-aranha,-46.59794240000001,-23.5532296,Marketing,etec-professor-camargo-aranha,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agronegócio - MTec - AMS,Manhã,48,40,1.2,2025,1,etec-professor-carmelino-correa-junior-fatec-dr-thomaz-novelino,-47.39881507068084,-20.46868327767826,Agronegócio,etec-professor-carmelino-correa-junio...,3516200,Franca,35,SP
Agropecuária,Tarde,45,40,1.12,2025,1,etec-professor-carmelino-correa-junior,-47.39881507068084,-20.46868327767826,Agropecuária,etec-professor-carmelino-correa-junior,3516200,Franca,35,SP
Cafeicultura,Noite,53,40,1.32,2025,1,etec-professor-carmelino-correa-junior,-47.39881507068084,-20.46868327767826,Cafeicultura,etec-professor-carmelino-correa-junior,3516200,Franca,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agronegócio - MTec-N,Noite,52,40,1.3,2025,1,etec-professor-carmelino-correa-junior,-47.39881507068084,-20.46868327767826,Agronegócio,etec-professor-carmelino-correa-junior,3516200,Franca,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Tarde,69,40,1.72,2025,1,etec-professor-carmelino-correa-junior,-47.39881507068084,-20.46868327767826,Agropecuária,etec-professor-carmelino-correa-junior,3516200,Franca,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Manhã,177,40,4.42,2025,1,etec-professor-carmelino-correa-junior,-47.39881507068084,-20.46868327767826,Agropecuária,etec-professor-carmelino-correa-junior,3516200,Franca,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Biotecnologia - MTec-PI,Manhã e Tarde,69,40,1.72,2025,1,etec-professor-carmelino-correa-junior,-47.39881507068084,-20.46868327767826,Biotecnologia,etec-professor-carmelino-correa-junior,3516200,Franca,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,85,40,2.12,2025,1,etec-professor-carmelino-correa-junior,-47.39881507068084,-20.46868327767826,Química,etec-professor-carmelino-correa-junior,3516200,Franca,35,SP
Enfermagem,Noite,131,40,3.27,2025,1,etec-professor-carmine-biagio-tundisi,-46.581356,-23.1185567,Enfermagem,etec-professor-carmine-biagio-tundisi,3504107,Atibaia,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,120,40,3,2025,1,etec-professor-carmine-biagio-tundisi,-46.581356,-23.1185567,Administração,etec-professor-carmine-biagio-tundisi,3504107,Atibaia,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,303,40,7.57,2025,1,etec-professor-carmine-biagio-tundisi,-46.581356,-23.1185567,Administração,etec-professor-carmine-biagio-tundisi,3504107,Atibaia,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,98,40,2.45,2025,1,etec-professor-carmine-biagio-tundisi,-46.581356,-23.1185567,Desenvolvimento de Sistemas,etec-professor-carmine-biagio-tundisi,3504107,Atibaia,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,273,40,6.82,2025,1,etec-professor-carmine-biagio-tundisi,-46.581356,-23.1185567,Desenvolvimento de Sistemas,etec-professor-carmine-biagio-tundisi,3504107,Atibaia,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - Mtec-N,Noite,67,40,1.67,2025,1,etec-professor-carmine-biagio-tundisi,-46.581356,-23.1185567,Design Gráfico,etec-professor-carmine-biagio-tundisi,3504107,Atibaia,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Tarde,129,40,3.22,2025,1,etec-professor-carmine-biagio-tundisi,-46.581356,-23.1185567,Marketing,etec-professor-carmine-biagio-tundisi,3504107,Atibaia,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,235,40,5.87,2025,1,etec-professor-carmine-biagio-tundisi,-46.581356,-23.1185567,Marketing,etec-professor-carmine-biagio-tundisi,3504107,Atibaia,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,76,40,1.9,2025,1,etec-professor-carmine-biagio-tundisi,-46.581356,-23.1185567,Recursos Humanos,etec-professor-carmine-biagio-tundisi,3504107,Atibaia,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agronegócio - MTec - AMS,Tarde,56,40,1.4,2025,1,etec-professor-doutor-antonio-eufrasio-toledo-fatec-de-presidente-prudente,-51.4065608,-22.1234284,Agronegócio,etec-professor-doutor-antonio-eufrasi...,3541406,Presidente Prudente,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,54,40,1.35,2025,1,etec-professor-doutor-antonio-eufrasio-toledo-fatec-de-presidente-prudente,-51.4065608,-22.1234284,Desenvolvimento de Sistemas,etec-professor-doutor-antonio-eufrasi...,3541406,Presidente Prudente,35,SP
Agropecuária,Noite,46,40,1.14,2025,1,etec-professor-doutor-antonio-eufrasio-toledo,-51.37545874522809,-22.175108720871897,Agropecuária,etec-professor-doutor-antonio-eufrasi...,3541406,Presidente Prudente,35,SP
Desenvolvimento de Sistemas,Noite,51,40,1.27,2025,1,etec-professor-doutor-antonio-eufrasio-toledo,-51.37545874522809,-22.175108720871897,Desenvolvimento de Sistemas,etec-professor-doutor-antonio-eufrasi...,3541406,Presidente Prudente,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,225,120,1.87,2025,1,etec-professor-doutor-antonio-eufrasio-toledo,-51.37545874522809,-22.175108720871897,Agropecuária,etec-professor-doutor-antonio-eufrasi...,3541406,Presidente Prudente,35,SP
Administração,Noite,76,40,1.9,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Administração,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Enfermagem,Tarde,85,40,2.12,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Enfermagem,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,174,36,4.83,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Administração,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec-N,Noite,21,36,0.58,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Contabilidade,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,175,36,4.86,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Desenvolvimento de Sistemas,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,76,36,2.11,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Logística,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,206,36,5.72,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Marketing,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,130,36,3.61,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Química,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,114,36,3.16,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Recursos Humanos,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec,Tarde,99,36,2.75,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Serviços Jurídicos,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Química,Noite,77,40,1.92,2025,1,etec-professor-doutor-jose-dagnoni,-47.3815239,-22.7332472,Química,etec-professor-doutor-jose-dagnoni,3545803,Santa Bárbara D'oeste,35,SP
Turismo Receptivo,Noite,37,35,1.05,2025,1,etec-professor-edson-galvao-emeif-arani-jose-da-silva-sao-miguel-arcanjo,-47.9885387,-23.8880449,Turismo Receptivo,etec-professor-edson-galvao-emeif-ara...,3550209,São Miguel Arcanjo,35,SP
Recursos Humanos,Noite,56,35,1.6,2025,1,etec-professor-edson-galvao-emeif-luciano-jose-ramos-alambari,-47.89613259999999,-23.5516538,Recursos Humanos,etec-professor-edson-galvao-emeif-luc...,3500758,Alambari,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,63,35,1.8,2025,1,etec-professor-edson-galvao-escola-de-ensino-fundamental-santo-tomas-de-aquino-itapetininga,-48.03608029999999,-23.5823667,Administração,etec-professor-edson-galvao-escola-de...,3522307,Itapetininga,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agronegócio - MTec - AMS,Manhã,60,40,1.5,2025,1,etec-professor-edson-galvao,-48.0380289,-23.4705322,Agronegócio,etec-professor-edson-galvao,3522307,Itapetininga,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Tarde,48,40,1.2,2025,1,etec-professor-edson-galvao,-48.0380289,-23.4705322,Agropecuária,etec-professor-edson-galvao,3522307,Itapetininga,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Manhã,154,40,3.85,2025,1,etec-professor-edson-galvao,-48.0380289,-23.4705322,Agropecuária,etec-professor-edson-galvao,3522307,Itapetininga,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Manhã,75,40,1.87,2025,1,etec-professor-edson-galvao,-48.0380289,-23.4705322,Desenvolvimento de Sistemas,etec-professor-edson-galvao,3522307,Itapetininga,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Farmácia - MTec-N,Noite,54,40,1.35,2025,1,etec-professor-edson-galvao,-48.0380289,-23.4705322,Farmácia,etec-professor-edson-galvao,3522307,Itapetininga,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-AMS,Manhã,50,40,1.25,2025,1,etec-professor-edson-galvao,-48.0380289,-23.4705322,Meio Ambiente,etec-professor-edson-galvao,3522307,Itapetininga,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,83,40,2.07,2025,1,etec-professor-edson-galvao,-48.0380289,-23.4705322,Nutrição e Dietética,etec-professor-edson-galvao,3522307,Itapetininga,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,81,40,2.02,2025,1,etec-professor-edson-galvao,-48.0380289,-23.4705322,Química,etec-professor-edson-galvao,3522307,Itapetininga,35,SP
Química,Noite,47,35,1.34,2025,1,etec-professor-edson-galvao,-48.0380289,-23.4705322,Química,etec-professor-edson-galvao,3522307,Itapetininga,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,18,35,0.51,2025,1,etec-professor-elias-miguel-junior-ee-comendador-pereira-inacio,-47.4414853,-23.5564309,Logística,etec-professor-elias-miguel-junior-ee...,3557006,Votorantim,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,76,35,2.17,2025,1,etec-professor-elias-miguel-junior-fatec-de-votorantim,-47.4414853,-23.5564309,Desenvolvimento de Sistemas,etec-professor-elias-miguel-junior-fa...,3557006,Votorantim,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,230,35,6.57,2025,1,etec-professor-elias-miguel-junior,-47.4414853,-23.5564309,Administração,etec-professor-elias-miguel-junior,3557006,Votorantim,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,102,35,2.91,2025,1,etec-professor-elias-miguel-junior,-47.4414853,-23.5564309,Administração,etec-professor-elias-miguel-junior,3557006,Votorantim,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec-N,Noite,19,35,0.54,2025,1,etec-professor-elias-miguel-junior,-47.4414853,-23.5564309,Contabilidade,etec-professor-elias-miguel-junior,3557006,Votorantim,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,132,35,3.77,2025,1,etec-professor-elias-miguel-junior,-47.4414853,-23.5564309,Recursos Humanos,etec-professor-elias-miguel-junior,3557006,Votorantim,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,39,35,1.11,2025,1,etec-professor-eudecio-luiz-vicente-fatec-de-adamantina,-51.06981,-21.6778431,Desenvolvimento de Sistemas,etec-professor-eudecio-luiz-vicente-f...,3500105,Adamantina,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec-AMS,Tarde,49,35,1.4,2025,1,etec-professor-eudecio-luiz-vicente-fatec-de-adamantina,-51.06981,-21.6778431,Logística,etec-professor-eudecio-luiz-vicente-f...,3500105,Adamantina,35,SP
Contabilidade,Noite,56,40,1.4,2025,1,etec-professor-eudecio-luiz-vicente,-51.06976708756903,-21.677853050177024,Contabilidade,etec-professor-eudecio-luiz-vicente,3500105,Adamantina,35,SP
Enfermagem,Noite,81,30,2.7,2025,1,etec-professor-eudecio-luiz-vicente,-51.06976708756903,-21.677853050177024,Enfermagem,etec-professor-eudecio-luiz-vicente,3500105,Adamantina,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,113,40,2.82,2025,1,etec-professor-eudecio-luiz-vicente,-51.06976708756903,-21.677853050177024,Administração,etec-professor-eudecio-luiz-vicente,3500105,Adamantina,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,148,40,3.7,2025,1,etec-professor-eudecio-luiz-vicente,-51.06976708756903,-21.677853050177024,Desenvolvimento de Sistemas,etec-professor-eudecio-luiz-vicente,3500105,Adamantina,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,67,40,1.67,2025,1,etec-professor-eudecio-luiz-vicente,-51.06976708756903,-21.677853050177024,Informática para Internet,etec-professor-eudecio-luiz-vicente,3500105,Adamantina,35,SP
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,100,40,2.5,2025,1,etec-professor-eudecio-luiz-vicente,-51.06976708756903,-21.677853050177024,Ciências Humanas e Sociais Aplicadas,etec-professor-eudecio-luiz-vicente,3500105,Adamantina,35,SP
Contabilidade,Noite,33,35,0.94,2025,1,etec-professor-fausto-mazzola,-48.932148702875985,-23.117243562992737,Contabilidade,etec-professor-fausto-mazzola,3504503,Avaré,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,36,35,1.02,2025,1,etec-professor-fausto-mazzola,-48.932148702875985,-23.117243562992737,Administração,etec-professor-fausto-mazzola,3504503,Avaré,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,129,35,3.68,2025,1,etec-professor-fausto-mazzola,-48.932148702875985,-23.117243562992737,Administração,etec-professor-fausto-mazzola,3504503,Avaré,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,180,35,5.14,2025,1,etec-professor-fausto-mazzola,-48.932148702875985,-23.117243562992737,Nutrição e Dietética,etec-professor-fausto-mazzola,3504503,Avaré,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Programação de Jogos Digitais - MTec-PI,Manhã e Tarde,115,35,3.28,2025,1,etec-professor-fausto-mazzola,-48.932148702875985,-23.117243562992737,Programação de Jogos Digitais,etec-professor-fausto-mazzola,3504503,Avaré,35,SP
